,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,message
1184,743648,386,Ozone (O3),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2021,2021-06-01T00:00:00.000,27.9,
1185,743728,386,Ozone (O3),Mean,ppb,Borough,4.0,Queens,Summer 2021,2021-06-01T00:00:00.000,30.9,
1186,741020,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Summer 2021,2021-06-01T00:00:00.000,10.8,
1187,743606,386,Ozone (O3),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Summer 2021,2021-06-01T00:00:00.000,28.0,
1188,743661,386,Ozone (O3),Mean,ppb,UHF34,407.0,Southwest Queens,Summer 2021,2021-06-01T00:00:00.000,31.9,
1189,742562,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Summer 2021,2021-06-01T00:00:00.000,8.3,
1190,743608,386,Ozone (O3),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2021,2021-06-01T00:00:00.000,32.2,
1191,741083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Summer 2021,2021-06-01T00:00:00.000,11.7,
1192,743646,386,Ozone (O3),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Summer 2021,2021-06-01T00:00:00.000,27.3,
1193,742340,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Summer 2021,2021-06-01T00:00:00.000,8.7,
1194,742169,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,Summer 2021,2021-06-01T00:00:00.000,8.7,
1195,742523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Summer 2021,2021-06-01T00:00:00.000,9.5,
1196,741107,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2021,2021-06-01T00:00:00.000,16.4,
1197,741215,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2021,2021-06-01T00:00:00.000,13.7,
1198,741128,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2021,2021-06-01T00:00:00.000,17.8,
1199,741197,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2021,2021-06-01T00:00:00.000,17.4,
1200,742445,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),Summer 2021,2021-06-01T00:00:00.000,8.8,
1201,741101,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2021,2021-06-01T00:00:00.000,18.3,
1202,743655,386,Ozone (O3),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2021,2021-06-01T00:00:00.000,28.2,
1203,742325,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2021,2021-06-01T00:00:00.000,8.3,
1204,743644,386,Ozone (O3),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,2021-06-01T00:00:00.000,27.2,
1205,740903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Summer 2021,2021-06-01T00:00:00.000,12.3,
1206,741110,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01T00:00:00.000,10.2,
1207,743594,386,Ozone (O3),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2021,2021-06-01T00:00:00.000,34.9,
1208,743643,386,Ozone (O3),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2021,2021-06-01T00:00:00.000,27.8,
1209,742403,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Summer 2021,2021-06-01T00:00:00.000,10.0,
1210,742409,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,2021-06-01T00:00:00.000,9.8,
1211,743681,386,Ozone (O3),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Summer 2021,2021-06-01T00:00:00.000,30.3,
1212,742394,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Summer 2021,2021-06-01T00:00:00.000,9.7,
1213,742175,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,Summer 2021,2021-06-01T00:00:00.000,8.7,
1214,742289,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2021,2021-06-01T00:00:00.000,8.7,
1215,742454,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2021,2021-06-01T00:00:00.000,8.6,
1216,743633,386,Ozone (O3),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Summer 2021,2021-06-01T00:00:00.000,28.9,
1217,743610,386,Ozone (O3),Mean,ppb,CD,316.0,Brownsville (CD16),Summer 2021,2021-06-01T00:00:00.000,30.8,
1218,742337,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2021,2021-06-01T00:00:00.000,8.8,
1219,742199,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,Summer 2021,2021-06-01T00:00:00.000,8.3,
1220,741281,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Summer 2021,2021-06-01T00:00:00.000,10.2,
1221,743674,386,Ozone (O3),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Summer 2021,2021-06-01T00:00:00.000,30.9,
1222,742376,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2021,2021-06-01T00:00:00.000,9.7,
1223,742466,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2021,2021-06-01T00:00:00.000,9.7,
1224,742277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Summer 2021,2021-06-01T00:00:00.000,8.3,
1225,742220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2021,2021-06-01T00:00:00.000,8.8,
1226,743727,386,Ozone (O3),Mean,ppb,Borough,5.0,Staten Island,Summer 2021,2021-06-01T00:00:00.000,29.5,
1227,741278,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2021,2021-06-01T00:00:00.000,9.2,
1228,742166,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,Summer 2021,2021-06-01T00:00:00.000,8.5,
1229,742196,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,Summer 2021,2021-06-01T00:00:00.000,9.0,
1230,743707,386,Ozone (O3),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2021,2021-06-01T00:00:00.000,28.5,
1231,741218,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2021,2021-06-01T00:00:00.000,12.3,
1232,743725,386,Ozone (O3),Mean,ppb,UHF42,102.0,Northeast Bronx,Summer 2021,2021-06-01T00:00:00.000,30.4,
1233,743695,386,Ozone (O3),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Summer 2021,2021-06-01T00:00:00.000,30.1,
1234,743718,386,Ozone (O3),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Summer 2021,2021-06-01T00:00:00.000,28.7,
1235,742535,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2021,2021-06-01T00:00:00.000,8.1,
1236,741194,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2021,2021-06-01T00:00:00.000,12.0,
1237,742367,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Summer 2021,2021-06-01T00:00:00.000,7.2,
1238,742451,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),Summer 2021,2021-06-01T00:00:00.000,8.7,
1239,743619,386,Ozone (O3),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2021,2021-06-01T00:00:00.000,28.9,
1240,743650,386,Ozone (O3),Mean,ppb,Citywide,1.0,New York City,Summer 2021,2021-06-01T00:00:00.000,30.2,
1241,743716,386,Ozone (O3),Mean,ppb,UHF42,204.0,East New York,Summer 2021,2021-06-01T00:00:00.000,31.1,
1242,743641,386,Ozone (O3),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2021,2021-06-01T00:00:00.000,28.6,
1243,743701,386,Ozone (O3),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Summer 2021,2021-06-01T00:00:00.000,28.0,
1244,743639,386,Ozone (O3),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2021,2021-06-01T00:00:00.000,28.3,
1245,742256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Summer 2021,2021-06-01T00:00:00.000,7.9,
1246,741056,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2021,2021-06-01T00:00:00.000,10.8,
1247,742226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Summer 2021,2021-06-01T00:00:00.000,8.7,
1248,741014,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Summer 2021,2021-06-01T00:00:00.000,8.6,
1249,743721,386,Ozone (O3),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Summer 2021,2021-06-01T00:00:00.000,29.2,
1250,740996,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2021,2021-06-01T00:00:00.000,9.8,
1251,743607,386,Ozone (O3),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Summer 2021,2021-06-01T00:00:00.000,30.4,
1252,741269,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Summer 2021,2021-06-01T00:00:00.000,11.7,
1253,743705,386,Ozone (O3),Mean,ppb,UHF42,304.0,Upper West Side,Summer 2021,2021-06-01T00:00:00.000,27.8,
1254,742538,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Summer 2021,2021-06-01T00:00:00.000,8.3,
1255,740945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Summer 2021,2021-06-01T00:00:00.000,14.7,
1256,742328,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2021,2021-06-01T00:00:00.000,8.0,
1257,740894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Summer 2021,2021-06-01T00:00:00.000,10.8,
1258,741050,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Summer 2021,2021-06-01T00:00:00.000,10.7,
1259,742295,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103.0,Fordham - Bronx Pk,Summer 2021,2021-06-01T00:00:00.000,8.7,
1260,742499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Summer 2021,2021-06-01T00:00:00.000,8.4,
1261,740984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Summer 2021,2021-06-01T00:00:00.000,11.7,
1262,742292,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Summer 2021,2021-06-01T00:00:00.000,8.5,
1263,742463,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2021,2021-06-01T00:00:00.000,8.6,
1264,742397,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Summer 2021,2021-06-01T00:00:00.000,10.5,
1265,742553,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Summer 2021,2021-06-01T00:00:00.000,7.9,
1266,742187,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Summer 2021,2021-06-01T00:00:00.000,9.1,
1267,742421,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2021,2021-06-01T00:00:00.000,8.8,
1268,743706,386,Ozone (O3),Mean,ppb,UHF42,303.0,East Harlem,Summer 2021,2021-06-01T00:00:00.000,28.4,
1269,741158,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2021,2021-06-01T00:00:00.000,13.0,
1270,742217,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Summer 2021,2021-06-01T00:00:00.000,8.8,
1271,743636,386,Ozone (O3),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Summer 2021,2021-06-01T00:00:00.000,29.1,
1272,741242,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),Summer 2021,2021-06-01T00:00:00.000,11.3,
1273,741080,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Summer 2021,2021-06-01T00:00:00.000,14.7,
1274,741023,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Summer 2021,2021-06-01T00:00:00.000,12.4,
1275,743709,386,Ozone (O3),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Summer 2021,2021-06-01T00:00:00.000,29.3,
1276,740879,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Summer 2021,2021-06-01T00:00:00.000,12.8,
1277,742259,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Summer 2021,2021-06-01T00:00:00.000,8.3,
1278,741068,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2021,2021-06-01T00:00:00.000,14.4,
1279,743670,386,Ozone (O3),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2021,2021-06-01T00:00:00.000,29.3,
1280,741065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2021,2021-06-01T00:00:00.000,13.2,
1281,742511,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),Summer 2021,2021-06-01T00:00:00.000,8.3,
1282,741224,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Summer 2021,2021-06-01T00:00:00.000,11.5,
1283,742358,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Summer 2021,2021-06-01T00:00:00.000,7.9,
1284,742370,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Summer 2021,2021-06-01T00:00:00.000,9.4,
1285,742223,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Summer 2021,2021-06-01T00:00:00.000,8.7,
1286,741164,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Summer 2021,2021-06-01T00:00:00.000,16.2,
1287,740933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Summer 2021,2021-06-01T00:00:00.000,10.7,
1288,740912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2021,2021-06-01T00:00:00.000,15.1,
1289,742235,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2021,2021-06-01T00:00:00.000,10.1,
1290,742457,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2021,2021-06-01T00:00:00.000,8.4,
1291,742214,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2021,2021-06-01T00:00:00.000,9.2,
1292,743673,386,Ozone (O3),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,Summer 2021,2021-06-01T00:00:00.000,32.3,
1293,743660,386,Ozone (O3),Mean,ppb,UHF34,408.0,Jamaica,Summer 2021,2021-06-01T00:00:00.000,31.0,
1294,741026,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Summer 2021,2021-06-01T00:00:00.000,12.1,
1295,742439,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),Summer 2021,2021-06-01T00:00:00.000,8.6,
1296,743618,386,Ozone (O3),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2021,2021-06-01T00:00:00.000,29.9,
1297,742430,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Summer 2021,2021-06-01T00:00:00.000,8.8,
1298,743726,386,Ozone (O3),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Summer 2021,2021-06-01T00:00:00.000,29.0,
1299,743642,386,Ozone (O3),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2021,2021-06-01T00:00:00.000,27.8,
1300,742508,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),Summer 2021,2021-06-01T00:00:00.000,8.0,
1301,743663,386,Ozone (O3),Mean,ppb,UHF34,403.0,Flushing - Clearview,Summer 2021,2021-06-01T00:00:00.000,30.8,
1302,742532,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2021,2021-06-01T00:00:00.000,8.8,
1303,742412,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Summer 2021,2021-06-01T00:00:00.000,8.7,
1304,742478,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),Summer 2021,2021-06-01T00:00:00.000,8.3,
1305,742484,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Summer 2021,2021-06-01T00:00:00.000,9.0,
1306,742301,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Summer 2021,2021-06-01T00:00:00.000,9.6,
1307,743692,386,Ozone (O3),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2021,2021-06-01T00:00:00.000,31.9,
1308,743691,386,Ozone (O3),Mean,ppb,UHF42,408.0,Jamaica,Summer 2021,2021-06-01T00:00:00.000,31.0,
1309,743678,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Summer 2021,2021-06-01T00:00:00.000,30.3,
1310,743603,386,Ozone (O3),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2021,2021-06-01T00:00:00.000,29.7,
1311,743649,386,Ozone (O3),Mean,ppb,CD,101.0,Financial District (CD1),Summer 2021,2021-06-01T00:00:00.000,28.0,
1312,743657,386,Ozone (O3),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2021,2021-06-01T00:00:00.000,27.4,
1313,743682,386,Ozone (O3),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Summer 2021,2021-06-01T00:00:00.000,30.0,
1314,741239,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315.0,Sheepshead Bay (CD15),Summer 2021,2021-06-01T00:00:00.000,8.7,
1315,741230,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2021,2021-06-01T00:00:00.000,11.6,
1316,743613,386,Ozone (O3),Mean,ppb,CD,313.0,Coney Island (CD13),Summer 2021,2021-06-01T00:00:00.000,32.4,
1317,743656,386,Ozone (O3),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2021,2021-06-01T00:00:00.000,27.4,
1318,741233,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),Summer 2021,2021-06-01T00:00:00.000,8.0,
1319,740957,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Summer 2021,2021-06-01T00:00:00.000,15.7,
1320,742568,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2021,2021-06-01T00:00:00.000,7.6,
1321,741116,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Summer 2021,2021-06-01T00:00:00.000,6.6,
1322,743602,386,Ozone (O3),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2021,2021-06-01T00:00:00.000,30.2,
1323,741002,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2021,2021-06-01T00:00:00.000,9.9,
1324,742415,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2021,2021-06-01T00:00:00.000,8.9,
1325,743593,386,Ozone (O3),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Summer 2021,2021-06-01T00:00:00.000,28.6,
1326,742556,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),Summer 2021,2021-06-01T00:00:00.000,7.8,
1327,743598,386,Ozone (O3),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2021,2021-06-01T00:00:00.000,32.4,
1328,743723,386,Ozone (O3),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Summer 2021,2021-06-01T00:00:00.000,30.3,
1329,740993,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Summer 2021,2021-06-01T00:00:00.000,10.5,
1330,743719,386,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2021,2021-06-01T00:00:00.000,27.8,
1331,740951,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2021,2021-06-01T00:00:00.000,14.4,
1332,743703,386,Ozone (O3),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Summer 2021,2021-06-01T00:00:00.000,27.1,
1333,741062,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2021,2021-06-01T00:00:00.000,14.7,
1334,740891,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Summer 2021,2021-06-01T00:00:00.000,7.7,
1335,743729,386,Ozone (O3),Mean,ppb,Borough,3.0,Manhattan,Summer 2021,2021-06-01T00:00:00.000,27.9,
1336,743625,386,Ozone (O3),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2021,2021-06-01T00:00:00.000,27.8,
1337,743624,386,Ozone (O3),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2021,2021-06-01T00:00:00.000,28.6,
1338,743637,386,Ozone (O3),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2021,2021-06-01T00:00:00.000,28.8,
1339,742547,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2021,2021-06-01T00:00:00.000,7.8,
1340,742364,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2021,2021-06-01T00:00:00.000,7.7,
1341,741182,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2021,2021-06-01T00:00:00.000,10.7,
1342,741044,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2021,2021-06-01T00:00:00.000,13.7,
1343,741266,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2021,2021-06-01T00:00:00.000,11.1,
1344,743676,386,Ozone (O3),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2021,2021-06-01T00:00:00.000,29.0,
1345,741143,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2021,2021-06-01T00:00:00.000,15.7,
1346,741275,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2021,2021-06-01T00:00:00.000,10.8,
1347,743601,386,Ozone (O3),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Summer 2021,2021-06-01T00:00:00.000,30.8,
1348,741140,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,2021-06-01T00:00:00.000,18.6,
1349,743717,386,Ozone (O3),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Summer 2021,2021-06-01T00:00:00.000,30.3,
1350,743722,386,Ozone (O3),Mean,ppb,UHF42,105.0,Crotona -Tremont,Summer 2021,2021-06-01T00:00:00.000,29.0,
1351,743612,386,Ozone (O3),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),Summer 2021,2021-06-01T00:00:00.000,30.4,
1352,741179,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2021,2021-06-01T00:00:00.000,13.0,
1353,743631,386,Ozone (O3),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2021,2021-06-01T00:00:00.000,29.8,
1354,741095,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2021,2021-06-01T00:00:00.000,9.9,
1355,743630,386,Ozone (O3),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2021,2021-06-01T00:00:00.000,29.1,
1356,742274,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,Summer 2021,2021-06-01T00:00:00.000,7.2,
1357,741149,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2021,2021-06-01T00:00:00.000,14.2,
1358,743715,386,Ozone (O3),Mean,ppb,UHF42,205.0,Sunset Park,Summer 2021,2021-06-01T00:00:00.000,29.0,
1359,741104,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2021,2021-06-01T00:00:00.000,19.4,
1360,742343,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2021,2021-06-01T00:00:00.000,8.7,
1361,743696,386,Ozone (O3),Mean,ppb,UHF42,403.0,Flushing - Clearview,Summer 2021,2021-06-01T00:00:00.000,30.8,
1362,743679,386,Ozone (O3),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2021,2021-06-01T00:00:00.000,28.7,
1363,743632,386,Ozone (O3),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Summer 2021,2021-06-01T00:00:00.000,29.5,
1364,743704,386,Ozone (O3),Mean,ppb,UHF42,305.0,Upper East Side,Summer 2021,2021-06-01T00:00:00.000,27.8,
1365,743620,386,Ozone (O3),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2021,2021-06-01T00:00:00.000,28.9,
